_id,antiguedad_auto,cat_combustible,categoria_precio,ciudad,combustible,es_ecologico,fecha_captura,foto_url,grupo,kilometraje,marca,modelo,precio,rango_kilometraje,tipo_marca,url,uso_anual_estimado,usuario,year
6a1c90b4b2f827e18bad4fb6,12,0,Medio,santiago,bencina,0,2026-05-31 19:47:26,,AutoTec,179385.0,lexus,Is 3.5,16950000.0,Alto,premium,https://automoviles.emol.com/venta/autos/lexus-is-2014-metropolitana-de-santiago-cod77198618.html,14948.75,Luz Azocar,2014
6a1c90b2b2f827e18bad4e80,8,1,Medio,santiago,diesel,0,2026-05-31 19:48:33,,AutoTec,61000.0,mahindra,Pikup 2.2,11700000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mahindra-pikup-2018-metropolitana-de-santiago-cod75900707.html,7625.0,Luz Azocar,2018
6a1c90b3b2f827e18bad4eef,4,1,Medio,santiago,diesel,0,2026-05-31 19:48:40,,AutoTec,132941.0,maxus,T60 Dx 4x4 2.8,10950000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/maxus-t60-2022-metropolitana-de-santiago-cod77078997.html,33235.25,Luz Azocar,2022
6a1c90b3b2f827e18bad4f32,14,2,Medio,antofagasta,hibrido,1,2026-05-31 19:48:04,,AutoTec,175886.0,lexus,Rx 450 3.5 Hybrid 4x4 At 5p,13990000.0,Alto,premium,https://automoviles.emol.com/venta/autos/lexus-rx-450-2012-antofagasta-cod77323529.html,12563.285714285714,Luz Azocar,2012
6a1c90b2b2f827e18bad4eb8,2,1,Alto,santiago,diesel,0,2026-05-31 19:47:12,,AutoTec,27000.0,maxus,D90 Luxury 2.0 Turbo,29970000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/maxus-d90-2024-metropolitana-de-santiago-cod77344768.html,13500.0,Luz Azocar,2024
6a1c90b4b2f827e18bad4fc1,11,1,Alto,santiago,diesel,0,2026-05-31 19:46:54,,AutoTec,103000.0,land,Rover Ranger Rover Sport 3.0 Hse Sdv6,27990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/land-rover-ranger-rover-sport-2015-metropolitana-de-santiago-cod1554633.html,9363.636363636364,Luz Azocar,2015
6a1c90b2b2f827e18bad4eb0,5,0,Alto,santiago,bencina,0,2026-05-31 19:47:11,,AutoTec,60400.0,lexus,Rx350 3.5 V6 At 4x4,35970000.0,Medio,premium,https://automoviles.emol.com/venta/autos/lexus-rx350-2021-metropolitana-de-santiago-cod77344764.html,12080.0,Luz Azocar,2021
6a1c90b4b2f827e18bad4fa0,4,1,Medio,santiago,diesel,0,2026-05-31 19:46:52,,AutoTec,60000.0,maxus,T60 Glx 2.0 4x4 At,16500000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/maxus-t60-2022-metropolitana-de-santiago-cod77156409.html,15000.0,Luz Azocar,2022
6a1c90b2b2f827e18bad4e93,4,1,Medio,santiago,diesel,0,2026-05-31 19:48:39,,AutoTec,53434.0,maxus,T60 Glx 2.0 4x4,16990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/maxus-t60-2022-metropolitana-de-santiago-cod77298651.html,13358.5,Luz Azocar,2022
6a1c90b3b2f827e18bad4ef2,3,1,Alto,santiago,diesel,0,2026-05-31 19:48:41,,AutoTec,48379.0,maxus,T90 2.0 4x4 At,22950000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/maxus-t90-2023-metropolitana-de-santiago-cod77314606.html,16126.333333333334,Luz Azocar,2023
6a1c90b2b2f827e18bad4ecd,7,0,Medio,santiago,bencina,0,2026-05-31 19:47:18,,AutoTec,75000.0,mazda,3 Sport 2.0,13970000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-3-2019-metropolitana-de-santiago-cod77298676.html,10714.285714285714,Luz Azocar,2019
6a1c90b4b2f827e18bad4fb8,2,1,Medio,santiago,diesel,0,2026-05-31 19:47:26,,AutoTec,71842.0,maxus,T90 4x4 Mt E6,16798000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/maxus-t90-2024-metropolitana-de-santiago-cod76888415.html,35921.0,Luz Azocar,2024
6a1c90b3b2f827e18bad4f46,5,0,Medio,santiago,bencina,0,2026-05-31 19:48:19,,AutoTec,73090.0,mazda,2 1.5 Manual V Skyactive,11490000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-2-2021-metropolitana-de-santiago-cod77130443.html,14618.0,Luz Azocar,2021
6a1c90b3b2f827e18bad4eea,4,1,Medio,santiago,diesel,0,2026-05-31 19:48:40,,AutoTec,129313.0,maxus,T60 Dx 4x4 2.8,9950000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/maxus-t60-2022-metropolitana-de-santiago-cod77156096.html,32328.25,Luz Azocar,2022
6a1c90b3b2f827e18bad4f7c,6,0,Medio,santiago,bencina,0,2026-05-31 19:48:25,,AutoTec,55000.0,mazda,3 New 3 2.0,15250000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-3-2020-metropolitana-de-santiago-cod75630669.html,9166.666666666666,Luz Azocar,2020
6a1c90b3b2f827e18bad4ef6,12,0,Medio,araucania,bencina,0,2026-05-31 19:48:12,,AutoTec,115000.0,mazda,6 New Mazda 6 At,9990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-6-2014-araucania-cod77222833.html,9583.333333333334,Luz Azocar,2014
6a1c90b3b2f827e18bad4f09,10,1,Medio,santiago,diesel,0,2026-05-31 19:48:45,,AutoTec,103543.0,mazda,Bt-50 Sdx 3.2,14950000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-bt-50-2016-metropolitana-de-santiago-cod76838654.html,10354.3,Luz Azocar,2016
6a1c90b2b2f827e18bad4e56,7,0,Medio,santiago,bencina,0,2026-05-31 19:47:51,,AutoTec,74906.0,mazda,Cx-3 Gt 4x4 2.0,16490000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-3-2019-metropolitana-de-santiago-cod77259931.html,10700.857142857143,Luz Azocar,2019
6a1c90b3b2f827e18bad4ee8,9,0,Medio,santiago,bencina,0,2026-05-31 19:47:57,,AutoTec,107000.0,mazda,Cx-5 Gt,17300000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-5-2017-metropolitana-de-santiago-cod75648219.html,11888.888888888889,Luz Azocar,2017
6a1c90b4b2f827e18bad4fd0,3,1,Alto,antofagasta,diesel,0,2026-05-31 19:46:54,,AutoTec,34363.0,mazda,Cx-60 3.3 Mhev Premium Sport Aw,39990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-60-2023-antofagasta-cod77068897.html,11454.333333333334,Luz Azocar,2023
6a1c90b2b2f827e18bad4edd,1,0,Alto,santiago,bencina,0,2026-05-31 19:47:24,,AutoTec,25120.0,mazda,Cx-60 4x4 2.5 Phev Signature,40950000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-60-2025-metropolitana-de-santiago-cod77326053.html,25120.0,Luz Azocar,2025
6a1c90b2b2f827e18bad4ed0,6,1,Alto,santiago,diesel,0,2026-05-31 19:47:19,,AutoTec,79000.0,mercedes,A200 2.0 Turbo,22970000.0,Medio,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-a200-2020-metropolitana-de-santiago-cod77125026.html,13166.666666666666,Luz Azocar,2020
6a1c90b2b2f827e18bad4ed4,8,0,Alto,santiago,bencina,0,2026-05-31 19:47:19,,AutoTec,47120.0,mercedes,C63 4.0 Biturbo V8,46970000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-c63-2018-metropolitana-de-santiago-cod77283845.html,5890.0,Luz Azocar,2018
6a1c90b2b2f827e18bad4ebc,12,0,Medio,santiago,bencina,0,2026-05-31 19:47:17,,AutoTec,168500.0,mazda,Cx-9 Gt 3.7 V6 4x4,10970000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-9-2014-metropolitana-de-santiago-cod77218644.html,14041.666666666666,Luz Azocar,2014
6a1c90b4b2f827e18bad4fb3,10,0,Medio,santiago,bencina,0,2026-05-31 19:46:53,,AutoTec,109000.0,mazda,Cx-9 Gt 3.7,14000000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mazda-cx-9-2016-metropolitana-de-santiago-cod77031557.html,10900.0,Luz Azocar,2016
6a1c90b4b2f827e18bad4fb0,9,0,Medio,santiago,bencina,0,2026-05-31 19:46:53,,AutoTec,30000.0,mercedes,A250 A250 2.0t Amg,18280000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-a250-2017-metropolitana-de-santiago-cod76095160.html,3333.3333333333335,Luz Azocar,2017
6a1c90b2b2f827e18bad4ebd,7,0,Alto,santiago,bencina,0,2026-05-31 19:47:17,,AutoTec,25400.0,mercedes,C63 4.0 V8 Biturbo,58970000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-c63-2019-metropolitana-de-santiago-cod77195537.html,3628.5714285714284,Luz Azocar,2019
6a1c90b3b2f827e18bad4f7e,9,0,Alto,santiago,bencina,0,2026-05-31 19:48:52,,AutoTec,85907.0,mercedes,E400 3.0 Coupe At 2p,30990000.0,Medio,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-e400-2017-metropolitana-de-santiago-cod76527804.html,9545.222222222223,Luz Azocar,2017
6a1c90b2b2f827e18bad4ec6,3,0,Alto,santiago,bencina,0,2026-05-31 19:47:18,,AutoTec,37600.0,mercedes,Gle Brabus,81970000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-gle-2023-metropolitana-de-santiago-cod77324370.html,12533.333333333334,Luz Azocar,2023
6a1c90b2b2f827e18bad4ecf,14,0,Medio,santiago,bencina,0,2026-05-31 19:47:19,,AutoTec,147450.0,mercedes,Ml 4matic 3.5 V6,16970000.0,Alto,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-ml-2012-metropolitana-de-santiago-cod77333631.html,10532.142857142857,Luz Azocar,2012
6a1c90b2b2f827e18bad4ec9,1,0,Alto,santiago,bencina,0,2026-05-31 19:47:18,,AutoTec,22100.0,mercedes,Cla Amg Line,39970000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-cla-2025-metropolitana-de-santiago-cod77164601.html,22100.0,Luz Azocar,2025
6a1c90b2b2f827e18bad4e44,18,0,Medio,santiago,bencina,0,2026-05-31 19:47:49,,AutoTec,167000.0,mercedes,Ml Ml 350,8290000.0,Alto,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-ml-2008-metropolitana-de-santiago-cod77115337.html,9277.777777777777,Luz Azocar,2008
6a1c90b3b2f827e18bad4f17,12,1,Medio,santiago,diesel,0,2026-05-31 19:48:45,,AutoTec,167959.0,mercedes,Ml 3.0 Blue Tec 4matic,19500000.0,Alto,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-ml-2014-metropolitana-de-santiago-cod77157324.html,13996.583333333334,Luz Azocar,2014
6a1c90b4b2f827e18bad4fa8,2,0,Alto,santiago,bencina,0,2026-05-31 19:46:53,,AutoTec,8000.0,mercedes,Gla200 Progressive 1.3t Amg-line,35900000.0,Bajo,premium,https://automoviles.emol.com/venta/autos/mercedes-benz-gla200-2024-metropolitana-de-santiago-cod77131153.html,4000.0,Luz Azocar,2024
6a1c90b3b2f827e18bad4efa,2,0,Alto,santiago,bencina,0,2026-05-31 19:47:57,,AutoTec,17125.0,mini,Cooper 1.5 Auto Essential,22890000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mini-cooper-2024-metropolitana-de-santiago-cod77184929.html,8562.5,Luz Azocar,2024
6a1c90b4b2f827e18bad4fe6,4,1,Alto,santiago,diesel,0,2026-05-31 19:47:02,,AutoTec,169589.0,nissan,Navara 2.3d Pro4x 4x4 Dob.cab. A,25490000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-navara-2022-metropolitana-de-santiago-cod76952524.html,42397.25,Luz Azocar,2022
6a1c90b2b2f827e18bad4ea9,5,0,Medio,tarapaca,bencina,0,2026-05-31 19:47:10,,AutoTec,50110.0,mg,Zs 1.5 4x2 At 5p,8680000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mg-zs-2021-tarapaca-cod77340434.html,10022.0,Luz Azocar,2021
6a1c90b4b2f827e18bad4fc9,2,0,Alto,santiago,bencina,0,2026-05-31 19:46:54,,AutoTec,25000.0,mini,Cooper S Hb 2.0 At Jcw,31900000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mini-cooper-2024-metropolitana-de-santiago-cod77125130.html,12500.0,Luz Azocar,2024
6a1c90b4b2f827e18bad4fbb,4,3,Medio,santiago,electrico,1,2026-05-31 19:46:53,,AutoTec,27000.0,nissan,Leaf Tekna 40kwh,16500000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-leaf-2022-metropolitana-de-santiago-cod77125186.html,6750.0,Luz Azocar,2022
6a1c90b2b2f827e18bad4e99,4,0,Medio,santiago,bencina,0,2026-05-31 19:48:39,,AutoTec,55575.0,mg,Mg3 1.5,7750000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mg-mg3-2022-metropolitana-de-santiago-cod77312676.html,13893.75,Luz Azocar,2022
6a1c90b3b2f827e18bad4f38,6,0,Alto,santiago,bencina,0,2026-05-31 19:48:46,,AutoTec,50667.0,mini,Cooper Cooper S Hb 2.0,23980000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mini-cooper-2020-metropolitana-de-santiago-cod77222957.html,8444.5,Luz Azocar,2020
6a1c90b2b2f827e18bad4e40,5,0,Alto,santiago,bencina,0,2026-05-31 19:47:49,,AutoTec,37985.0,mini,Cooper 2.0 Auto,31990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mini-cooper-2021-metropolitana-de-santiago-cod77198193.html,7597.0,Luz Azocar,2021
6a1c90b2b2f827e18bad4e3a,3,0,Medio,santiago,bencina,0,2026-05-31 19:47:48,,AutoTec,53780.0,mg,3 1.5 4x2 Hb At 5p,8290000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mg-3-2023-metropolitana-de-santiago-cod77345292.html,17926.666666666668,Luz Azocar,2023
6a1c90b3b2f827e18bad4f00,3,0,Medio,santiago,bencina,0,2026-05-31 19:47:58,,AutoTec,46400.0,mg,Hs Dct 4x4 2.0,11500000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mg-hs-2023-metropolitana-de-santiago-cod77335964.html,15466.666666666666,Luz Azocar,2023
6a1c90b4b2f827e18bad4fa6,2,0,Alto,santiago,bencina,0,2026-05-31 19:46:52,,AutoTec,47000.0,mini,Countryman Cooper S 2.0 At,31900000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mini-countryman-2024-metropolitana-de-santiago-cod77125156.html,23500.0,Luz Azocar,2024
6a1c90b3b2f827e18bad4f9d,5,1,Alto,santiago,diesel,0,2026-05-31 19:48:54,,AutoTec,45260.0,mitsubishi,L-200 Dakar 4x4 2.4,22680000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-l-200-2021-metropolitana-de-santiago-cod76508331.html,9052.0,Luz Azocar,2021
6a1c90b2b2f827e18bad4e9c,5,1,Medio,santiago,diesel,0,2026-05-31 19:48:40,,AutoTec,145508.0,mitsubishi,L-200 Katana Crm 4x4 2.4,13950000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-l-200-2021-metropolitana-de-santiago-cod77018130.html,29101.6,Luz Azocar,2021
6a1c90b3b2f827e18bad4f72,4,1,Medio,santiago,diesel,0,2026-05-31 19:48:11,,AutoTec,130900.0,nissan,Navara 4x4 2.3 Xe,17900000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-navara-2022-metropolitana-de-santiago-cod77304296.html,32725.0,Luz Azocar,2022
6a1c90b2b2f827e18bad4ed2,4,0,Alto,santiago,bencina,0,2026-05-31 19:47:19,,AutoTec,36700.0,mini,Cooper 1.5 Turbo,21970000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/mini-cooper-2022-metropolitana-de-santiago-cod77326145.html,9175.0,Luz Azocar,2022
6a1c90b2b2f827e18bad4e65,8,0,Medio,antofagasta,bencina,0,2026-05-31 19:48:26,,AutoTec,111173.0,nissan,Kicks 1.6 Advance 4x2 Mt 5p,10390000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-kicks-2018-antofagasta-cod77341351.html,13896.625,Luz Azocar,2018
6a1c90b3b2f827e18bad4f01,6,0,Medio,santiago,bencina,0,2026-05-31 19:48:45,,AutoTec,70334.0,mitsubishi,Montero 3.0 At,16950000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-montero-2020-metropolitana-de-santiago-cod76771196.html,11722.333333333334,Luz Azocar,2020
6a1c90b4b2f827e18bad4fc5,7,0,Medio,santiago,bencina,0,2026-05-31 19:46:54,,AutoTec,69085.0,mitsubishi,Asx Asx 1.6 Mt,11480000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-asx-2019-metropolitana-de-santiago-cod76082814.html,9869.285714285714,Luz Azocar,2019
6a1c90b2b2f827e18bad4e73,4,1,Medio,santiago,diesel,0,2026-05-31 19:48:32,,AutoTec,134000.0,mitsubishi,L-200 Katana Cr 4x2 2.4,12300000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-l-200-2022-metropolitana-de-santiago-cod77298983.html,33500.0,Luz Azocar,2022
6a1c90b2b2f827e18bad4eb1,6,0,Medio,santiago,bencina,0,2026-05-31 19:47:11,,AutoTec,108400.0,mitsubishi,Outlander Phev 2.0,19970000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/mitsubishi-outlander-2020-metropolitana-de-santiago-cod77319212.html,18066.666666666668,Luz Azocar,2020
6a1c90b4b2f827e18bad4fee,2,0,Medio,santiago,bencina,0,2026-05-31 19:47:32,,AutoTec,122117.0,nissan,Kicks 1.6 Advance,12990000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-kicks-2024-metropolitana-de-santiago-cod76975323.html,61058.5,Luz Azocar,2024
6a1c90b4b2f827e18bad4fe1,7,1,Medio,santiago,diesel,0,2026-05-31 19:47:32,,AutoTec,116000.0,nissan,Np300 2.3 Dsl Auto Le 4wd,17990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-np300-2019-metropolitana-de-santiago-cod77319825.html,16571.428571428572,Luz Azocar,2019
6a1c90b4b2f827e18bad500f,2,1,Alto,atacama,diesel,0,2026-05-31 19:47:04,,AutoTec,21740.0,nissan,Navara 2.3d Pro4x 4x4 Dob.cab. A,37990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-navara-2024-atacama-cod76729496.html,10870.0,Luz Azocar,2024
6a1c90b2b2f827e18bad4e90,10,0,Medio,santiago,bencina,0,2026-05-31 19:48:38,,AutoTec,132289.0,nissan,Pathfinder Advance 4x4 3.5,10550000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-pathfinder-2016-metropolitana-de-santiago-cod77307705.html,13228.9,Luz Azocar,2016
6a1c90b2b2f827e18bad4eb3,2,0,Medio,tarapaca,bencina,0,2026-05-31 19:47:11,,AutoTec,39912.0,nissan,Qashqai 1.3t Advance 2wd Cvt At 5,16490000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-qashqai-2024-tarapaca-cod77332598.html,19956.0,Luz Azocar,2024
6a1c90b3b2f827e18bad4f74,13,1,Medio,santiago,diesel,0,2026-05-31 19:48:52,,AutoTec,168000.0,nissan,Pathfinder New Pathfinder Se 2.5,7950000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-pathfinder-2013-metropolitana-de-santiago-cod77325359.html,12923.076923076924,Luz Azocar,2013
6a1c90b3b2f827e18bad4ee9,9,0,Medio,santiago,bencina,0,2026-05-31 19:48:12,,AutoTec,46800.0,nissan,Qashqai At,15295000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-qashqai-2017-metropolitana-de-santiago-cod75605140.html,5200.0,Luz Azocar,2017
6a1c90b2b2f827e18bad4e51,3,0,Medio,tarapaca,bencina,0,2026-05-31 19:47:50,,AutoTec,29830.0,nissan,Qashqai 1.3t Advance 2wd Cvt At 5,15990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-qashqai-2023-tarapaca-cod77062718.html,9943.333333333334,Luz Azocar,2023
6a1c90b3b2f827e18bad4f6d,1,0,Medio,tarapaca,bencina,0,2026-05-31 19:48:11,,AutoTec,3426.0,nissan,Qashqai 1.3t Advance 2wd Cvt At 5,18990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-qashqai-2025-tarapaca-cod77107659.html,3426.0,Luz Azocar,2025
6a1c90b3b2f827e18bad4ef0,6,0,Medio,santiago,bencina,0,2026-05-31 19:48:12,,AutoTec,69000.0,nissan,Sentra 1.8 At,14000000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-sentra-2020-metropolitana-de-santiago-cod75679032.html,11500.0,Luz Azocar,2020
6a1c90b4b2f827e18bad4fa7,4,0,Medio,tarapaca,bencina,0,2026-05-31 19:47:25,,AutoTec,85429.0,nissan,X Trail 2.5 Sense Mc 4x2 Cvt At 5,12490000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2022-tarapaca-cod77147093.html,21357.25,Luz Azocar,2022
6a1c90b2b2f827e18bad4ea6,3,0,Alto,atacama,bencina,0,2026-05-31 19:47:10,,AutoTec,60822.0,nissan,X Trail 2.5 Sense Mc 4x4 2row Cvt,27990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2023-atacama-cod77074515.html,20274.0,Luz Azocar,2023
6a1c90b4b2f827e18bad4ffd,6,0,Medio,santiago,bencina,0,2026-05-31 19:47:33,,AutoTec,73610.0,nissan,Versa 1.6 Advance 4x2 Mt 4p,9990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-versa-2020-metropolitana-de-santiago-cod77353290.html,12268.333333333334,Luz Azocar,2020
6a1c90b2b2f827e18bad4e98,8,0,Medio,santiago,bencina,0,2026-05-31 19:48:39,,AutoTec,73230.0,nissan,X Trail T32 2.5 At,12950000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2018-metropolitana-de-santiago-cod77335818.html,9153.75,Luz Azocar,2018
6a1c90b2b2f827e18bad4e2a,3,0,Medio,antofagasta,bencina,0,2026-05-31 19:47:40,,AutoTec,33818.0,nissan,X Trail 2.5 Sense 4x2 3row Cvt At,19990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2023-antofagasta-cod77352027.html,11272.666666666666,Luz Azocar,2023
6a1c90b3b2f827e18bad4f1f,3,0,Alto,santiago,bencina,0,2026-05-31 19:48:18,,AutoTec,21301.0,nissan,X Trail 2.5 Advance Mc 4x2 Cvt At,24490000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2023-metropolitana-de-santiago-cod77026045.html,7100.333333333333,Luz Azocar,2023
6a1c90b2b2f827e18bad4ea2,5,0,Medio,biobio,bencina,0,2026-05-31 19:47:10,,AutoTec,27289.0,opel,Crossland 1.2t Enjoy 4x2 At6 5p,10790000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/opel-crossland-2021-biobio-cod77265198.html,5457.8,Luz Azocar,2021
6a1c90b3b2f827e18bad4f3e,3,0,Medio,antofagasta,bencina,0,2026-05-31 19:48:05,,AutoTec,113795.0,nissan,Versa 1.6 Sense 4x2 Mt 4p,10990000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-versa-2023-antofagasta-cod77325698.html,37931.666666666664,Luz Azocar,2023
6a1c90b3b2f827e18bad4f64,16,0,Medio,santiago,bencina,0,2026-05-31 19:48:52,,AutoTec,175000.0,nissan,X Trail Classic 2.5,5200000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2010-metropolitana-de-santiago-cod77328961.html,10937.5,Luz Azocar,2010
6a1c90b4b2f827e18bad4fe8,3,0,Medio,santiago,bencina,0,2026-05-31 19:47:32,,AutoTec,135079.0,nissan,Versa 1.6 Sense 4x2 Mt 4p,10890000.0,Alto,generalista,https://automoviles.emol.com/venta/autos/nissan-versa-2023-metropolitana-de-santiago-cod77294678.html,45026.333333333336,Luz Azocar,2023
6a1c90b2b2f827e18bad4e8b,9,0,Medio,santiago,bencina,0,2026-05-31 19:48:34,,AutoTec,100000.0,nissan,X Trail At,12900000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2017-metropolitana-de-santiago-cod75638860.html,11111.111111111111,Luz Azocar,2017
6a1c90b4b2f827e18bad5004,1,2,Alto,tarapaca,hibrido,1,2026-05-31 19:47:03,,AutoTec,10135.0,nissan,X Trail 1.5 E-power Exclusive Hyb,30590000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2025-tarapaca-cod77166119.html,10135.0,Luz Azocar,2025
6a1c90b2b2f827e18bad4ec0,6,0,Medio,santiago,bencina,0,2026-05-31 19:47:17,,AutoTec,113000.0,opel,Grandland Innovation,11970000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/opel-grandland-2020-metropolitana-de-santiago-cod77100872.html,18833.333333333332,Luz Azocar,2020
6a1c90b4b2f827e18bad4fd5,7,0,Medio,santiago,bencina,0,2026-05-31 19:47:31,,AutoTec,63431.0,nissan,X Trail 2.5 Sense 4x2 Cvt Auto,13490000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2019-metropolitana-de-santiago-cod77265280.html,9061.57142857143,Luz Azocar,2019
6a1c90b3b2f827e18bad4f26,5,0,Medio,santiago,bencina,0,2026-05-31 19:48:46,,AutoTec,45789.0,opel,Grandland 1.6,12950000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/opel-grandland-2021-metropolitana-de-santiago-cod77299931.html,9157.8,Luz Azocar,2021
6a1c90b2b2f827e18bad4e2e,3,0,Medio,tarapaca,bencina,0,2026-05-31 19:47:41,,AutoTec,48752.0,nissan,X Trail 2.5 Sense Mc 4x4 2row Cvt,14980000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/nissan-x-trail-2023-tarapaca-cod76251229.html,16250.666666666666,Luz Azocar,2023
6a1c90b3b2f827e18bad4f75,5,0,Medio,santiago,bencina,0,2026-05-31 19:48:25,,AutoTec,105821.0,opel,Corsa 1.2 Edition 75hp 4x2 Mt5,9490000.0,Medio,generalista,https://automoviles.emol.com/venta/autos/opel-corsa-2021-metropolitana-de-santiago-cod76950225.html,21164.2,Luz Azocar,2021
6a1c90b3b2f827e18bad4efe,1,0,Medio,santiago,bencina,0,2026-05-31 19:48:45,,AutoTec,13782.0,opel,Corsa 1.2 T,12450000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/opel-corsa-2025-metropolitana-de-santiago-cod77134109.html,13782.0,Luz Azocar,2025
6a1c90b2b2f827e18bad4e59,5,0,Medio,santiago,bencina,0,2026-05-31 19:47:56,,AutoTec,44871.0,peugeot,2008 1.2 Active Puretech 4x2 1,13490000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/peugeot-2008-2021-metropolitana-de-santiago-cod76862685.html,8974.2,Luz Azocar,2021
6a1c90b2b2f827e18bad4e82,5,0,Medio,santiago,bencina,0,2026-05-31 19:48:33,,AutoTec,38000.0,peugeot,208 Active Signature,11990000.0,Bajo,generalista,https://automoviles.emol.com/venta/autos/peugeot-208-2021-metropolitana-de-santiago-cod75776046.html,7600.0,Luz Azocar,2021
